path,subject,class,time_len,available_time_L,available_time_R
..\data\s6\f3urd\s6_f3urd_fe2.avi,s6,s6,4.963265306122449,1.9328798185941043,3.2114285714285713
..\data\s6\f3urd\s6_f3urd_fe3.avi,s6,s6,5.0416326530612245,2.145668934240363,3.4261678004535145
..\data\s6\f3urd\s6_f3urd_fe4.avi,s6,s6,5.825306122448979,2.0485714285714285,4.1341950113378685
..\data\s6\f3urd\s6_f3urd_fe5.avi,s6,s6,4.911020408163266,1.876780045351474,3.2589115646258504
..\data\s6\f3urd\s6_f3urd_ha1.avi,s6,s6,4.6236734693877555,1.8834467120181406,2.92281179138322
..\data\s6\f3urd\s6_f3urd_ha2.avi,s6,s6,5.250612244897959,2.3741950113378687,3.651655328798186
..\data\s6\f3urd\s6_f3urd_ha3.avi,s6,s6,5.903673469387755,2.6071655328798187,4.4733786848072565
..\data\s6\f3urd\s6_f3urd_ha4.avi,s6,s6,5.851428571428571,2.5450340136054423,4.172335600907029
..\data\s6\f3urd\s6_f3urd_ha5.avi,s6,s6,5.7208163265306125,2.426394557823129,4.341269841269841
..\data\s6\f3urd\s6_f3urd_sa1.avi,s6,s6,6.556734693877551,2.399637188208617,5.102857142857143
..\data\s6\f3urd\s6_f3urd_sa2.avi,s6,s6,5.825306122448979,2.536825396825397,4.245532879818594
..\data\s6\f3urd\s6_f3urd_sa3.avi,s6,s6,6.086530612244898,2.332063492063492,4.321496598639456
..\data\s6\f3urd\s6_f3urd_sa4.avi,s6,s6,5.668571428571428,2.691201814058957,4.473605442176871
..\data\s6\f3urd\s6_f3urd_su1.avi,s6,s6,4.649795918367347,2.0896145124716554,3.2053061224489796
..\data\s6\f3urd\s6_f3urd_su2.avi,s6,s6,5.3028571428571425,1.8124716553287983,3.6717460317460318
..\data\s6\f3urd\s6_f3urd_su3.avi,s6,s6,5.511836734693878,2.396326530612245,3.8392290249433105
..\data\s6\f3urd\s6_f3urd_su4.avi,s6,s6,5.5902040816326535,2.090340136054422,3.9915646258503403
..\data\s7\f1eng\s7_f1eng_an1.avi,s7,s7,5.746938775510204,2.444489795918367,3.941360544217687
..\data\s7\f1eng\s7_f1eng_an2.avi,s7,s7,5.459591836734694,1.546938775510204,3.2169160997732424
..\data\s7\f1eng\s7_f1eng_an3.avi,s7,s7,5.459591836734694,2.1714285714285713,3.5728798185941044
..\data\s7\f1eng\s7_f1eng_an4.avi,s7,s7,5.746938775510204,2.3443537414965987,3.42421768707483
..\data\s7\f1eng\s7_f1eng_di1.avi,s7,s7,4.989387755102041,2.238140589569161,3.255011337868481
..\data\s7\f1eng\s7_f1eng_di2.avi,s7,s7,4.2057142857142855,2.116689342403628,2.116780045351474
..\data\s7\f1eng\s7_f1eng_di3.avi,s7,s7,5.459591836734694,2.3104761904761904,3.7118820861678006
..\data\s7\f1eng\s7_f1eng_di4.avi,s7,s7,4.728163265306122,4.728117913832199,0.0
..\data\s7\f1eng\s7_f1eng_di5.avi,s7,s7,5.746938775510204,2.1141496598639455,5.110793650793651
..\data\s7\f1eng\s7_f1eng_di6.avi,s7,s7,5.746938775510204,1.3965079365079365,4.388027210884354
..\data\s7\f1eng\s7_f1eng_fe1.avi,s7,s7,4.989387755102041,4.989342403628118,0.0
..\data\s7\f1eng\s7_f1eng_fe2.avi,s7,s7,4.728163265306122,2.859909297052154,2.96
..\data\s7\f1eng\s7_f1eng_fe3.avi,s7,s7,4.989387755102041,2.237687074829932,2.269251700680272
..\data\s7\f1eng\s7_f1eng_fe4.avi,s7,s7,4.728163265306122,4.728117913832199,0.0
..\data\s7\f1eng\s7_f1eng_ha1.avi,s7,s7,5.746938775510204,2.3569614512471655,3.923174603174603
..\data\s7\f1eng\s7_f1eng_sa1.avi,s7,s7,5.98204081632653,2.7444444444444445,3.723628117913832
..\data\s7\f1eng\s7_f1eng_sa2.avi,s7,s7,5.459591836734694,2.231156462585034,3.5416326530612245
..\data\s7\f1eng\s7_f1eng_sa3.avi,s7,s7,5.224489795918367,2.779455782312925,3.0462585034013605
..\data\s7\f1eng\s7_f1eng_sa4.avi,s7,s7,5.224489795918367,2.3258956916099773,3.2400453514739227
..\data\s7\f1eng\s7_f1eng_sa5.avi,s7,s7,5.224489795918367,2.382312925170068,2.5626303854875285
..\data\s7\f1eng\s7_f1eng_su1.avi,s7,s7,4.728163265306122,2.1593197278911567,3.690294784580499
..\data\s7\f1eng\s7_f1eng_su2.avi,s7,s7,4.989387755102041,1.9196371882086167,3.8132879818594105
..\data\s7\f2urd\s7_f2urd_an1.avi,s7,s7,4.519183673469388,2.334829931972789,2.9453968253968252
..\data\s7\f2urd\s7_f2urd_an10.avi,s7,s7,5.12,1.9947845804988662,3.4482539682539683
..\data\s7\f2urd\s7_f2urd_an2.avi,s7,s7,3.996734693877551,1.435873015873016,2.392562358276644
..\data\s7\f2urd\s7_f2urd_an3.avi,s7,s7,5.250612244897959,2.244716553287982,3.57156462585034
..\data\s7\f2urd\s7_f2urd_an4.avi,s7,s7,4.911020408163266,1.872562358276644,3.5452154195011336
..\data\s7\f2urd\s7_f2urd_an5.avi,s7,s7,4.153469387755102,1.8155102040816327,2.599501133786848
..\data\s7\f2urd\s7_f2urd_an6.avi,s7,s7,3.5787755102040815,1.5156009070294785,2.3932879818594106
..\data\s7\f2urd\s7_f2urd_an7.avi,s7,s7,4.597551020408163,1.8838548752834468,2.8226303854875283
..\data\s7\f2urd\s7_f2urd_an8.avi,s7,s7,4.989387755102041,2.0726984126984127,3.34312925170068
..\data\s7\f2urd\s7_f2urd_an9.avi,s7,s7,4.310204081632653,1.9382312925170069,2.845079365079365
..\data\s7\f2urd\s7_f2urd_di1.avi,s7,s7,4.25795918367347,2.2369160997732425,2.5922902494331064
..\data\s7\f2urd\s7_f2urd_di2.avi,s7,s7,4.728163265306122,1.6810430839002268,2.470249433106576
..\data\s7\f2urd\s7_f2urd_di3.avi,s7,s7,4.989387755102041,2.134739229024943,3.5483900226757368
..\data\s7\f2urd\s7_f2urd_di4.avi,s7,s7,4.780408163265306,2.3955555555555557,3.0536507936507937
..\data\s7\f2urd\s7_f2urd_di5.avi,s7,s7,4.597551020408163,1.7335600907029478,3.220544217687075
..\data\s7\f2urd\s7_f2urd_di6.avi,s7,s7,4.989387755102041,1.9889342403628119,3.230249433106576
..\data\s7\f2urd\s7_f2urd_di7.avi,s7,s7,4.728163265306122,1.8592743764172335,2.919727891156463
..\data\s7\f2urd\s7_f2urd_di8.avi,s7,s7,4.649795918367347,1.8131519274376418,2.8639455782312924
..\data\s7\f2urd\s7_f2urd_fe1.avi,s7,s7,3.7877551020408164,1.4456689342403628,2.3689342403628117
..\data\s7\f2urd\s7_f2urd_fe10.avi,s7,s7,5.12,2.8839455782312924,3.011156462585034
..\data\s7\f2urd\s7_f2urd_fe11.avi,s7,s7,4.12734693877551,1.4159637188208616,2.538004535147392
..\data\s7\f2urd\s7_f2urd_fe2.avi,s7,s7,4.153469387755102,1.5898412698412698,2.322312925170068
..\data\s7\f2urd\s7_f2urd_fe3.avi,s7,s7,4.911020408163266,2.550249433106576,2.88
..\data\s7\f2urd\s7_f2urd_fe4.avi,s7,s7,4.597551020408163,1.7510657596371881,2.7686167800453516
..\data\s7\f2urd\s7_f2urd_fe5.avi,s7,s7,4.310204081632653,1.6624943310657596,2.5099773242630388
..\data\s7\f2urd\s7_f2urd_fe6.avi,s7,s7,4.649795918367347,2.1645351473922902,2.9271655328798185
..\data\s7\f2urd\s7_f2urd_fe7.avi,s7,s7,4.12734693877551,2.2066213151927436,2.702766439909297
..\data\s7\f2urd\s7_f2urd_fe8.avi,s7,s7,6.060408163265306,3.3374603174603172,4.4209070294784585
..\data\s7\f2urd\s7_f2urd_fe9.avi,s7,s7,4.728163265306122,2.244671201814059,3.062312925170068
..\data\s7\f2urd\s7_f2urd_ha1.avi,s7,s7,4.911020408163266,2.1025850340136056,3.3030839002267576
..\data\s7\f2urd\s7_f2urd_ha10.avi,s7,s7,4.780408163265306,1.9590929705215419,3.0160997732426305
..\data\s7\f2urd\s7_f2urd_ha11.avi,s7,s7,4.388571428571429,1.7659863945578231,2.9914285714285715
..\data\s7\f2urd\s7_f2urd_ha2.avi,s7,s7,5.0416326530612245,1.9960997732426304,3.114784580498866
..\data\s7\f2urd\s7_f2urd_ha3.avi,s7,s7,4.388571428571429,1.8331519274376418,3.064580498866213
..\data\s7\f2urd\s7_f2urd_ha4.avi,s7,s7,4.649795918367347,2.1266666666666665,3.2434467120181405
..\data\s7\f2urd\s7_f2urd_ha5.avi,s7,s7,5.328979591836735,2.115691609977324,3.8981859410430837
..\data\s7\f2urd\s7_f2urd_ha6.avi,s7,s7,5.799183673469388,2.111156462585034,4.002086167800454
..\data\s7\f2urd\s7_f2urd_ha7.avi,s7,s7,4.41469387755102,1.9393650793650794,3.063446712018141
..\data\s7\f2urd\s7_f2urd_ha8.avi,s7,s7,4.858775510204081,1.6471655328798185,3.333061224489796
..\data\s7\f2urd\s7_f2urd_ha9.avi,s7,s7,5.0416326530612245,1.9165986394557823,3.5106575963718822
..\data\s7\f2urd\s7_f2urd_sa1.avi,s7,s7,4.911020408163266,2.4207709750566893,3.2197732426303856
..\data\s7\f2urd\s7_f2urd_sa10.avi,s7,s7,5.381224489795918,2.7084807256235828,3.8110657596371884
..\data\s7\f2urd\s7_f2urd_sa2.avi,s7,s7,4.911020408163266,1.7074829931972788,3.3445351473922904
..\data\s7\f2urd\s7_f2urd_sa3.avi,s7,s7,4.858775510204081,2.1146938775510202,3.123356009070295
..\data\s7\f2urd\s7_f2urd_sa4.avi,s7,s7,5.250612244897959,2.3556009070294786,3.650657596371882
..\data\s7\f2urd\s7_f2urd_sa5.avi,s7,s7,5.12,2.232471655328798,3.3955102040816327
..\data\s7\f2urd\s7_f2urd_sa6.avi,s7,s7,5.7208163265306125,2.793968253968254,4.18875283446712
..\data\s7\f2urd\s7_f2urd_sa7.avi,s7,s7,4.41469387755102,2.2745578231292516,3.0337868480725625
..\data\s7\f2urd\s7_f2urd_sa8.avi,s7,s7,4.780408163265306,1.9306122448979592,3.077233560090703
..\data\s7\f2urd\s7_f2urd_sa9.avi,s7,s7,5.12,2.1305215419501136,3.433424036281179
..\data\s7\f2urd\s7_f2urd_su1.avi,s7,s7,4.388571428571429,1.6295691609977325,3.1486621315192744
..\data\s7\f2urd\s7_f2urd_su10.avi,s7,s7,5.98204081632653,2.2941496598639457,4.516417233560091
..\data\s7\f2urd\s7_f2urd_su11.avi,s7,s7,4.310204081632653,1.4645351473922903,2.7435827664399093
..\data\s7\f2urd\s7_f2urd_su12.avi,s7,s7,2.1942857142857144,2.1942403628117915,0.0
..\data\s7\f2urd\s7_f2urd_su13.avi,s7,s7,2.1942857142857144,1.1261678004535147,1.8693424036281179
..\data\s7\f2urd\s7_f2urd_su2.avi,s7,s7,4.597551020408163,1.6950113378684808,3.112426303854875
..\data\s7\f2urd\s7_f2urd_su3.avi,s7,s7,4.911020408163266,2.338185941043084,3.539909297052154
..\data\s7\f2urd\s7_f2urd_su4.avi,s7,s7,4.41469387755102,1.9482539682539683,3.203265306122449
..\data\s7\f2urd\s7_f2urd_su5.avi,s7,s7,4.911020408163266,1.7130612244897958,3.562403628117914
..\data\s7\f2urd\s7_f2urd_su6.avi,s7,s7,4.858775510204081,1.8800453514739228,3.3472562358276643
..\data\s7\f2urd\s7_f2urd_su7.avi,s7,s7,3.186938775510204,1.470657596371882,2.295374149659864
..\data\s7\f2urd\s7_f2urd_su8.avi,s7,s7,5.12,1.9239455782312924,3.5881179138321997
..\data\s7\f2urd\s7_f2urd_su9.avi,s7,s7,5.198367346938776,1.9010430839002268,3.7155102040816326
..\data\s7\f3pjb\s7_f3pjb_an1.avi,s7,s7,5.224489795918367,2.449750566893424,3.77718820861678
..\data\s7\f3pjb\s7_f3pjb_an2.avi,s7,s7,5.224489795918367,2.3068480725623584,3.202403628117914
..\data\s7\f3pjb\s7_f3pjb_an3.avi,s7,s7,5.224489795918367,2.3068480725623584,3.202403628117914
..\data\s7\f3pjb\s7_f3pjb_an4.avi,s7,s7,5.746938775510204,2.190249433106576,3.829614512471655
..\data\s7\f3pjb\s7_f3pjb_an5.avi,s7,s7,7.732244897959184,2.6778684807256234,6.058956916099773
..\data\s7\f3pjb\s7_f3pjb_di1.avi,s7,s7,8.228571428571428,2.6798639455782314,3.003764172335601
..\data\s7\f3pjb\s7_f3pjb_di2.avi,s7,s7,5.459591836734694,3.6861678004535148,3.7202721088435373
..\data\s7\f3pjb\s7_f3pjb_di3.avi,s7,s7,7.96734693877551,2.686122448979592,6.95827664399093
..\data\s7\f3pjb\s7_f3pjb_di4.avi,s7,s7,7.497142857142857,3.5387755102040814,3.6899773242630385
..\data\s7\f3pjb\s7_f3pjb_di5.avi,s7,s7,6.713469387755102,3.9468027210884356,4.370793650793651
..\data\s7\f3pjb\s7_f3pjb_fe1.avi,s7,s7,5.459591836734694,2.842857142857143,3.62140589569161
..\data\s7\f3pjb\s7_f3pjb_fe2.avi,s7,s7,7.2359183673469385,3.9059410430839003,5.216780045351474
..\data\s7\f3pjb\s7_f3pjb_fe3.avi,s7,s7,6.243265306122449,2.1592743764172337,3.396371882086168
..\data\s7\f3pjb\s7_f3pjb_fe4.avi,s7,s7,5.746938775510204,1.8855328798185942,4.006530612244898
..\data\s7\f3pjb\s7_f3pjb_ha1.avi,s7,s7,5.459591836734694,1.922766439909297,2.953197278911565
..\data\s7\f3pjb\s7_f3pjb_ha2.avi,s7,s7,5.746938775510204,2.733469387755102,4.705532879818594
..\data\s7\f3pjb\s7_f3pjb_ha3.avi,s7,s7,5.98204081632653,2.9940589569160996,5.110113378684807
..\data\s7\f3pjb\s7_f3pjb_ha4.avi,s7,s7,5.459591836734694,2.4584580498866213,4.123446712018141
..\data\s7\f3pjb\s7_f3pjb_sa1.avi,s7,s7,6.9746938775510205,2.8268934240362813,5.396054421768707
..\data\s7\f3pjb\s7_f3pjb_sa2.avi,s7,s7,5.746938775510204,3.143310657596372,3.9436281179138324
..\data\s7\f3pjb\s7_f3pjb_sa3.avi,s7,s7,6.243265306122449,2.769705215419501,4.738458049886622
..\data\s7\f3pjb\s7_f3pjb_sa4.avi,s7,s7,5.459591836734694,2.7346031746031745,3.4351473922902493
..\data\s7\f3pjb\s7_f3pjb_su1.avi,s7,s7,4.989387755102041,2.1620408163265306,3.5720181405895692
..\data\s7\f3pjb\s7_f3pjb_su2.avi,s7,s7,5.746938775510204,2.5740589569160996,4.627392290249433
..\data\s7\f3pjb\s7_f3pjb_su3.avi,s7,s7,5.746938775510204,2.5740589569160996,4.627392290249433
..\data\s7\f3pjb\s7_f3pjb_su4.avi,s7,s7,5.746938775510204,2.5740589569160996,4.627392290249433
..\data\s7\f4urd\s7_f4urd_an1.avi,s7,s7,5.224489795918367,1.7502947845804988,3.772018140589569
..\data\s7\f4urd\s7_f4urd_an2.avi,s7,s7,4.493061224489796,1.677233560090703,2.4025396825396825
..\data\s7\f4urd\s7_f4urd_an3.avi,s7,s7,4.728163265306122,1.6448979591836734,3.328480725623583
..\data\s7\f4urd\s7_f4urd_an4.avi,s7,s7,4.989387755102041,1.754875283446712,3.248480725623583
..\data\s7\f4urd\s7_f4urd_an5.avi,s7,s7,5.746938775510204,1.9816326530612245,4.376825396825397
..\data\s7\f4urd\s7_f4urd_di1.avi,s7,s7,5.746938775510204,5.746893424036281,0.0
..\data\s7\f4urd\s7_f4urd_di2.avi,s7,s7,5.746938775510204,2.4191836734693877,4.481133786848073
..\data\s7\f4urd\s7_f4urd_di3.avi,s7,s7,5.224489795918367,2.3839002267573695,2.4247165532879817
..\data\s7\f4urd\s7_f4urd_di4.avi,s7,s7,5.459591836734694,0.22040816326530613,4.715827664399093
..\data\s7\f4urd\s7_f4urd_fe1.avi,s7,s7,4.728163265306122,2.269705215419501,2.4058956916099774
..\data\s7\f4urd\s7_f4urd_fe2.avi,s7,s7,5.224489795918367,2.317732426303855,3.721814058956916
..\data\s7\f4urd\s7_f4urd_fe3.avi,s7,s7,5.224489795918367,2.346394557823129,3.80734693877551
..\data\s7\f4urd\s7_f4urd_fe4.avi,s7,s7,5.459591836734694,3.3305668934240362,3.659183673469388
..\data\s7\f4urd\s7_f4urd_ha1.avi,s7,s7,5.746938775510204,2.367573696145125,3.5494784580498866
..\data\s7\f4urd\s7_f4urd_sa1.avi,s7,s7,5.98204081632653,1.9076643990929705,4.470748299319728
..\data\s7\f4urd\s7_f4urd_sa2.avi,s7,s7,5.224489795918367,2.0904761904761906,3.7042630385487527
..\data\s7\f4urd\s7_f4urd_sa3.avi,s7,s7,5.746938775510204,1.9584126984126984,4.005668934240362
..\data\s7\f4urd\s7_f4urd_sa4.avi,s7,s7,4.989387755102041,2.5513378684807257,2.5514739229024945
..\data\s7\f4urd\s7_f4urd_sa5.avi,s7,s7,5.459591836734694,2.770793650793651,3.2993650793650793
..\data\s7\f4urd\s7_f4urd_su1.avi,s7,s7,5.746938775510204,2.9899773242630387,4.429705215419501
..\data\s7\f4urd\s7_f4urd_su2.avi,s7,s7,5.224489795918367,2.324081632653061,4.033650793650794
..\data\s7\f4urd\s7_f4urd_su3.avi,s7,s7,5.459591836734694,2.529206349206349,4.4543764172335605
..\data\s8\f1eng\s8_f1eng_an1.avi,s8,s8,5.746938775510204,1.774421768707483,3.436462585034014
..\data\s8\f1eng\s8_f1eng_an2.avi,s8,s8,5.224489795918367,1.8265759637188208,3.7686621315192745
..\data\s8\f1eng\s8_f1eng_an3.avi,s8,s8,5.224489795918367,1.8477097505668933,3.1481632653061222
..\data\s8\f1eng\s8_f1eng_an4.avi,s8,s8,3.7355102040816326,2.2313832199546484,3.593560090702948
..\data\s8\f1eng\s8_f1eng_di1.avi,s8,s8,5.224489795918367,1.7728344671201814,3.677687074829932
..\data\s8\f1eng\s8_f1eng_di2.avi,s8,s8,5.224489795918367,2.4128344671201813,3.191700680272109
..\data\s8\f1eng\s8_f1eng_di3.avi,s8,s8,5.459591836734694,1.9452154195011337,4.383174603174603
..\data\s8\f1eng\s8_f1eng_di4.avi,s8,s8,5.224489795918367,2.1556916099773242,2.9620861678004533
..\data\s8\f1eng\s8_f1eng_di5.avi,s8,s8,5.224489795918367,1.499954648526077,3.230430839002268
..\data\s8\f1eng\s8_f1eng_fe1.avi,s8,s8,5.224489795918367,1.8893877551020408,3.6129251700680274
..\data\s8\f1eng\s8_f1eng_fe2.avi,s8,s8,5.459591836734694,2.202312925170068,3.5475736961451245
..\data\s8\f1eng\s8_f1eng_fe3.avi,s8,s8,5.224489795918367,1.5291609977324263,3.114557823129252
..\data\s8\f1eng\s8_f1eng_fe4.avi,s8,s8,5.224489795918367,1.579092970521542,3.1689795918367345
..\data\s8\f1eng\s8_f1eng_ha1.avi,s8,s8,5.459591836734694,1.728299319727891,3.521043083900227
..\data\s8\f1eng\s8_f1eng_ha2.avi,s8,s8,5.459591836734694,1.795328798185941,2.899727891156463
..\data\s8\f1eng\s8_f1eng_ha3.avi,s8,s8,5.459591836734694,1.8178231292517006,2.9273015873015873
..\data\s8\f1eng\s8_f1eng_ha4.avi,s8,s8,5.224489795918367,1.824625850340136,3.3200907029478457
..\data\s8\f1eng\s8_f1eng_ha5.avi,s8,s8,5.224489795918367,2.3447619047619046,3.9926530612244897
..\data\s8\f1eng\s8_f1eng_sa1.avi,s8,s8,5.746938775510204,4.335283446712018,4.335510204081633
..\data\s8\f1eng\s8_f1eng_sa2.avi,s8,s8,4.728163265306122,2.4738321995464854,2.473922902494331
..\data\s8\f1eng\s8_f1eng_sa3.avi,s8,s8,4.989387755102041,3.0117913832199545,3.0119727891156463
..\data\s8\f1eng\s8_f1eng_sa4.avi,s8,s8,5.224489795918367,2.7512018140589567,3.5625396825396827
..\data\s8\f1eng\s8_f1eng_su1.avi,s8,s8,5.224489795918367,1.7317913832199547,3.182358276643991
..\data\s8\f1eng\s8_f1eng_su2.avi,s8,s8,5.459591836734694,2.1099773242630384,4.146394557823129
..\data\s8\f1eng\s8_f1eng_su3.avi,s8,s8,5.224489795918367,1.9138321995464853,3.3256689342403627
..\data\s8\f1eng\s8_f1eng_su4.avi,s8,s8,5.224489795918367,1.9177324263038549,3.169750566893424
..\data\s8\f1eng\s8_f1eng_su5.avi,s8,s8,5.224489795918367,2.0146938775510206,3.51718820861678
..\data\s8\f2sdh\s8_f2sdh_an1.avi,s8,s8,4.2057142857142855,1.9634920634920634,3.112199546485261
..\data\s8\f2sdh\s8_f2sdh_an2.avi,s8,s8,4.466938775510204,1.8057142857142856,3.049160997732426
..\data\s8\f2sdh\s8_f2sdh_an3.avi,s8,s8,4.6236734693877555,1.8815873015873017,3.0050793650793652
..\data\s8\f2sdh\s8_f2sdh_an4.avi,s8,s8,4.519183673469388,2.033061224489796,3.3839909297052153
..\data\s8\f2sdh\s8_f2sdh_an5.avi,s8,s8,5.250612244897959,1.8853061224489795,3.500861678004535
..\data\s8\f2sdh\s8_f2sdh_di1.avi,s8,s8,5.067755102040817,2.227074829931973,2.79827664399093
..\data\s8\f2sdh\s8_f2sdh_di2.avi,s8,s8,4.806530612244898,2.6007709750566894,2.8870748299319726
..\data\s8\f2sdh\s8_f2sdh_di3.avi,s8,s8,4.884897959183673,1.5370068027210884,3.0684807256235827
..\data\s8\f2sdh\s8_f2sdh_di4.avi,s8,s8,5.12,1.6235827664399094,3.396235827664399
..\data\s8\f2sdh\s8_f2sdh_di5.avi,s8,s8,5.511836734693878,1.6762358276643992,3.8681632653061224
..\data\s8\f2sdh\s8_f2sdh_fe1.avi,s8,s8,4.2057142857142855,1.640453514739229,2.9905668934240364
..\data\s8\f2sdh\s8_f2sdh_fe2.avi,s8,s8,4.362448979591837,1.881859410430839,2.7680272108843536
..\data\s8\f2sdh\s8_f2sdh_fe3.avi,s8,s8,4.989387755102041,2.1185034013605444,3.3950113378684805
..\data\s8\f2sdh\s8_f2sdh_fe4.avi,s8,s8,4.022857142857143,1.98562358276644,2.07124716553288
..\data\s8\f2sdh\s8_f2sdh_ha1.avi,s8,s8,4.362448979591837,1.7717460317460318,3.0717913832199546
..\data\s8\f2sdh\s8_f2sdh_ha2.avi,s8,s8,5.3028571428571425,2.1108390022675736,3.1066666666666665
..\data\s8\f2sdh\s8_f2sdh_ha3.avi,s8,s8,5.0416326530612245,2.117052154195011,3.2946485260770975
..\data\s8\f2sdh\s8_f2sdh_ha4.avi,s8,s8,3.813877551020408,1.9503854875283446,2.968707482993197
..\data\s8\f2sdh\s8_f2sdh_sa1.avi,s8,s8,5.459591836734694,2.2727891156462583,2.3295691609977323
..\data\s8\f2sdh\s8_f2sdh_sa2.avi,s8,s8,5.250612244897959,2.075419501133787,3.238458049886621
..\data\s8\f2sdh\s8_f2sdh_sa3.avi,s8,s8,5.067755102040817,2.3473015873015872,3.5105215419501135
..\data\s8\f2sdh\s8_f2sdh_sa4.avi,s8,s8,4.649795918367347,2.1063038548752835,2.500408163265306
..\data\s8\f2sdh\s8_f2sdh_su1.avi,s8,s8,5.12,2.3401360544217686,3.792925170068027
..\data\s8\f2sdh\s8_f2sdh_su2.avi,s8,s8,4.989387755102041,1.7400907029478458,3.8439002267573694
..\data\s8\f2sdh\s8_f2sdh_su3.avi,s8,s8,4.519183673469388,1.5465759637188208,2.902267573696145
..\data\s8\f2sdh\s8_f2sdh_su4.avi,s8,s8,4.362448979591837,1.6892063492063492,3.032426303854875
..\data\s8\f2sdh\s8_f2sdh_su5.avi,s8,s8,5.851428571428571,1.5855328798185941,4.089387755102041
..\data\s8\f3chi\s8_f3chi_an1.avi,s8,s8,5.746938775510204,2.3335600907029477,3.7257596371882085
..\data\s8\f3chi\s8_f3chi_an2.avi,s8,s8,5.746938775510204,2.3335600907029477,3.7257596371882085
..\data\s8\f3chi\s8_f3chi_an3.avi,s8,s8,5.459591836734694,2.046031746031746,3.8445351473922904
..\data\s8\f3chi\s8_f3chi_an4.avi,s8,s8,4.989387755102041,1.7280272108843537,3.107981859410431
..\data\s8\f3chi\s8_f3chi_an5.avi,s8,s8,4.989387755102041,1.9284807256235827,3.602267573696145
..\data\s8\f3chi\s8_f3chi_di1.avi,s8,s8,5.459591836734694,2.05859410430839,2.33718820861678
..\data\s8\f3chi\s8_f3chi_di2.avi,s8,s8,5.98204081632653,2.511111111111111,3.420907029478458
..\data\s8\f3chi\s8_f3chi_di3.avi,s8,s8,6.9746938775510205,1.9235827664399092,4.314784580498866
..\data\s8\f3chi\s8_f3chi_di4.avi,s8,s8,6.243265306122449,2.9280272108843537,3.8756462585034015
..\data\s8\f3chi\s8_f3chi_di5.avi,s8,s8,5.98204081632653,2.113922902494331,3.6853061224489796
..\data\s8\f3chi\s8_f3chi_fe1.avi,s8,s8,5.746938775510204,2.0514739229024945,2.460952380952381
..\data\s8\f3chi\s8_f3chi_fe2.avi,s8,s8,5.224489795918367,1.6509750566893424,3.506439909297052
..\data\s8\f3chi\s8_f3chi_fe3.avi,s8,s8,5.459591836734694,2.673560090702948,3.310657596371882
..\data\s8\f3chi\s8_f3chi_fe4.avi,s8,s8,6.478367346938776,3.228299319727891,3.2983673469387753
..\data\s8\f3chi\s8_f3chi_fe5.avi,s8,s8,5.98204081632653,2.4193650793650794,3.2311111111111113
..\data\s8\f3chi\s8_f3chi_ha1.avi,s8,s8,4.989387755102041,2.216190476190476,3.391156462585034
..\data\s8\f3chi\s8_f3chi_ha2.avi,s8,s8,5.459591836734694,1.9731972789115646,3.1086167800453515
..\data\s8\f3chi\s8_f3chi_ha3.avi,s8,s8,4.2057142857142855,2.110294784580499,3.1063038548752835
..\data\s8\f3chi\s8_f3chi_sa1.avi,s8,s8,6.243265306122449,6.243219954648526,0.0
..\data\s8\f3chi\s8_f3chi_sa2.avi,s8,s8,6.243265306122449,6.243219954648526,0.0
..\data\s8\f3chi\s8_f3chi_sa3.avi,s8,s8,6.478367346938776,6.478321995464853,0.0
..\data\s8\f3chi\s8_f3chi_sa4.avi,s8,s8,6.713469387755102,2.2613151927437642,4.518820861678004
..\data\s8\f3chi\s8_f3chi_sa5.avi,s8,s8,6.243265306122449,6.243219954648526,0.0
..\data\s8\f3chi\s8_f3chi_su1.avi,s8,s8,4.493061224489796,1.417233560090703,2.66140589569161
..\data\s8\f3chi\s8_f3chi_su2.avi,s8,s8,5.224489795918367,1.8087074829931973,3.4571882086167802
..\data\s8\f3chi\s8_f3chi_su3.avi,s8,s8,6.243265306122449,1.8882539682539683,3.7588662131519275
